File,Start Line,End Line,Api,Type,Tips
pyabsa\core\apc\classic\__bert__\models\cabasc_bert.py,127,127,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\cabasc_bert.py,132,132,torch.tanh,SUPPORTED,"The corresponding api of ""torch.tanh"" is ""mindspore.ops.Tanh"", will be converted to ""x2ms_adapter.tanh"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,19,19,torch.nn.Embedding.from_pretrained,SUPPORTED,"""torch.nn.Embedding.from_pretrained"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_nn.Embedding.from_pretrained"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,19,19,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,19,19,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,24,24,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,28,28,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,29,29,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,36,36,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,36,36,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,37,37,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,38,38,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,41,41,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,42,42,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ian_bert.py,49,49,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\lstm_bert.py,12,12,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\lstm_bert.py,19,19,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\lstm_bert.py,24,24,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,27,27,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,37,37,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,38,38,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,42,42,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,43,43,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,44,44,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,44,44,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,50,50,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\memnet_bert.py,51,51,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,40,40,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,44,44,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,48,48,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,48,48,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,53,53,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,58,58,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,63,63,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,73,73,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,73,73,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,74,74,torch.nn.Parameter,SUPPORTED,"The corresponding api of ""torch.nn.Parameter"" is ""mindspore.Parameter"", will be converted to ""mindspore.Parameter"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,74,74,torch.Tensor,SUPPORTED,"The corresponding api of ""torch.Tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.Tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,76,76,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,83,83,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,84,84,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,85,85,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,86,86,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,93,93,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,94,94,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,97,97,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,98,98,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,102,102,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,103,103,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,104,104,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,104,104,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,108,108,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,109,109,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,110,110,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,111,111,torch.matmul,SUPPORTED,"The corresponding api of ""torch.matmul"" is ""mindspore.nn.MatMul"", will be converted to ""x2ms_adapter.matmul"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\mgan_bert.py,113,113,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,37,37,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,38,38,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,40,40,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,49,49,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,51,51,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,55,55,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,56,56,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,57,57,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,65,65,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,66,66,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,67,67,torch.zeros_like,SUPPORTED,"The corresponding api of ""torch.zeros_like"" is ""mindspore.ops.ZerosLike"", will be converted to ""x2ms_adapter.zeros_like"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,72,72,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,73,73,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,75,75,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,78,78,torch.nn.functional.softmax,SUPPORTED,"The corresponding api of ""torch.nn.functional.softmax"" is ""mindspore.ops.Softmax"", will be converted to ""x2ms_adapter.nn_functional.softmax"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\ram_bert.py,79,79,torch.bmm,SUPPORTED,"The corresponding api of ""torch.bmm"" is ""mindspore.ops.BatchMatMul"", will be converted to ""x2ms_adapter.bmm"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,12,12,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,20,20,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,25,25,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,25,25,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,26,26,torch.sum,SUPPORTED,"The corresponding api of ""torch.sum"" is ""mindspore.ops.ReduceSum"", will be converted to ""x2ms_adapter.x2ms_sum"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,26,26,torch.float,SUPPORTED,"""torch.float"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,28,28,torch.div,SUPPORTED,"The corresponding api of ""torch.div"" is ""mindspore.ops.Div"", will be converted to ""x2ms_adapter.div"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,32,32,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,33,33,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,36,36,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\classic\__bert__\models\tc_lstm_bert.py,37,37,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
